-- using 1115013950 as a seed to the RNG
-- @(#)11.sql	2.1.8.1
-- TPC-H/TPC-R Important Stock Identification Query (Q11)
-- Functional Query Definition
-- Approved February 1998
START TRANSACTION;



select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'PERU'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'PERU'
		)
order by
	value desc;
COMMIT;
ps_partkey	value
823224	9209807.36
619660	9209208.36
1195251	9208494.60
106951	9207982.80
1458422	9207399.39
357775	9206975.91
438744	9206865.98
1853625	9206819.10
1576456	9206773.76
804839	9206700.72
1919427	9205802.55
1550505	9205761.80
355014	9205140.90
1294951	9204682.56
753647	9204667.74
1590510	9204558.00
1981137	9204430.64
332824	9204374.08
278275	9204005.34
932176	9202321.98
56867	9202008.49
743613	9201487.10
519146	9201362.04
1629333	9200537.03
1214894	9199273.39
1212920	9199182.44
1686715	9198882.00
598277	9198163.00
1703015	9198006.79
130561	9198005.05
701873	9197616.60
339568	9197588.40
65700	9197440.62
1352288	9196965.42
403028	9196764.72
1340810	9196756.80
1532223	9196387.34
1204719	9195436.90
782037	9195273.42
1297502	9195222.40
106192	9195207.75
1402808	9194811.48
1460362	9194688.72
1518589	9193553.46
1386029	9192672.90
888179	9191996.89
547985	9191881.10
686995	9191657.64
128023	9191638.86
1848361	9191495.95
1358313	9190944.48
1738718	9190658.59
1727387	9190406.25
1509036	9190131.56
1645092	9189733.28
411089	9188852.28
177332	9188828.28
291635	9188504.91
1796069	9188123.52
1042503	9187102.52
516244	9185326.88
536977	9185109.48
1463701	9184928.00
1088520	9184724.43
778517	9183880.65
573077	9183806.58
458498	9183762.18
110872	9182945.67
593060	9182658.95
1914650	9182414.12
1857473	9181971.56
1503742	9181913.92
1311223	9181273.13
191220	9180495.07
1551436	9180200.05
322045	9179528.94
55918	9179429.32
920979	9179278.04
859707	9178907.76
589896	9178524.22
945943	9178406.56
62109	9178224.30
180088	9178045.38
1066171	9177872.40
1370603	9177817.39
1830723	9177743.61
1733831	9177337.10
1754281	9177138.12
681553	9176678.31
976866	9175964.08
144725	9175752.90
1222385	9175569.49
1846175	9175527.68
390685	9175292.70
1494031	9175134.36
304754	9174741.99
425964	9174480.57
557603	9174246.24
228767	9173950.88
407648	9173746.26
189914	9173266.88
12007	9172944.40
375916	9172926.72
89075	9172627.44
906151	9172005.07
1503440	9171681.84
718080	9171506.07
1980739	9171196.25
1603154	9170576.10
627199	9169625.16
1521770	9169261.36
447781	9169256.32
791631	9169218.75
1265856	9169084.36
1250343	9168984.00
470007	9168896.28
572847	9168807.20
1664943	9168497.24
1180931	9167875.44
1013708	9167760.00
631601	9167608.75
1889405	9167351.55
1314880	9167262.60
741217	9165916.50
1018169	9165855.64
677842	9165739.84
1917438	9164407.20
1059064	9163703.04
1155918	9162916.24
1374044	9162772.06
1877698	9162727.00
1516447	9162077.81
1292418	9161908.80
1663385	9161749.74
939274	9160862.49
353688	9160658.29
908168	9159808.09
1176060	9159614.87
885244	9159468.38
458058	9159430.84
10260	9159320.21
1837816	9159015.84
1031564	9158690.94
943650	9158275.89
476226	9157838.40
520013	9157632.54
818332	9157537.19
913708	9157519.16
1285196	9157383.61
1752404	9157111.80
1261870	9157059.69
1827298	9156867.50
909657	9156188.16
1084482	9155982.26
488626	9155932.80
1761874	9155257.49
544303	9155016.31
1247102	9154804.68
520266	9154644.36
240680	9153920.16
1345077	9153851.32
406734	9153801.10
1766253	9153745.89
288949	9153436.95
1707578	9153312.78
437381	9153298.44
82961	9153196.50
1723301	9152993.20
431899	9152965.92
1827288	9152682.63
749593	9152497.20
1842764	9152049.93
1404882	9151945.65
1915952	9151569.00
1106638	9151541.44
1166344	9151313.60
1388695	9151050.80
1918562	9150724.66
1034120	9150673.99
1655634	9150627.97
1115490	9150188.85
1103747	9149420.70
210228	9149405.74
1437329	9148921.88
375275	9148847.01
544815	9148590.12
739056	9148189.68
455050	9148037.61
204137	9147846.75
886629	9147601.40
499177	9147483.57
629415	9147394.98
1784433	9147378.56
900199	9147022.50
869696	9146922.48
1606989	9146769.86
469156	9146423.25
104088	9146286.28
217835	9146167.98
537380	9145539.98
470014	9145286.28
780382	9144678.94
613690	9144454.00
629230	9144370.56
763805	9144195.27
777651	9144045.26
1534649	9143931.00
186489	9143752.11
673331	9143484.00
171533	9143169.68
1104119	9142919.72
37799	9142271.24
890383	9141835.56
1990406	9141600.60
1015503	9141458.28
531194	9141353.58
409553	9141292.82
573375	9141237.82
775825	9141154.82
852891	9140974.21
1553962	9140854.80
1666873	9140496.91
753757	9139837.48
1620851	9139535.04
758558	9139242.06
1623480	9138231.17
1495283	9138023.68
790324	9137988.16
1726038	9137313.40
804774	9137100.00
515074	9136933.80
975095	9136036.86
1564441	9135898.26
909639	9135845.70
826101	9135536.16
325869	9134520.72
1075721	9133160.46
1720852	9132826.60
1013329	9132825.00
1148233	9132536.66
1484286	9132464.64
276990	9131515.90
699827	9131044.68
1300486	9130814.55
224851	9130383.50
1096972	9129856.56
825583	9129310.16
499674	9129301.06
729859	9128952.00
1584959	9128514.85
339339	9128405.70
1384681	9128291.98
1258153	9127581.28
1811606	9126693.60
1196910	9126369.98
123410	9126267.12
1054720	9125738.59
311955	9125029.20
496134	9124678.64
567312	9124162.41
1277397	9124159.44
6593	9124070.56
1929641	9124050.80
600832	9123898.86
1128348	9123059.52
1793149	9122601.30
1152496	9122350.79
1343883	9122243.46
878378	9122215.23
560584	9121939.63
447179	9121929.19
650866	9121535.57
1388408	9121155.50
683007	9120971.34
730489	9120177.68
547179	9119014.08
857041	9118391.70
1577740	9118091.90
1709967	9117754.74
1172336	9117296.71
744054	9116312.25
88707	9115860.16
1428614	9115745.12
1982829	9115557.57
297255	9115452.57
77655	9115252.85
1695545	9114810.75
465132	9114763.58
432091	9114752.64
959418	9114544.40
409134	9113939.96
21490	9113662.22
1841222	9113532.72
1214928	9113220.00
1255991	9113027.82
19032	9112819.41
293034	9112571.60
1281084	9112346.14
1403281	9111757.40
279385	9111548.16
343071	9111452.21
1425680	9111179.52
464138	9110731.42
221534	9110709.36
1267689	9110674.14
1230906	9110113.37
607608	9109900.80
258719	9109666.35
1616700	9108910.50
484946	9108783.60
335824	9107513.56
18819	9107401.86
1481680	9107277.98
1491831	9107146.50
51747	9106702.80
1398521	9106326.76
1447918	9105242.40
434233	9105105.03
834985	9104920.60
1463633	9104885.55
774531	9104830.35
1546864	9104763.15
1286586	9104188.17
884352	9103939.38
52166	9103901.54
522326	9103793.16
1477222	9103128.32
580726	9102951.26
1799788	9102306.76
88704	9101711.54
521983	9101003.04
1808970	9100857.94
756153	9100842.05
1852995	9100395.63
818372	9100246.21
113743	9099989.47
1502514	9099899.28
1647657	9099702.30
184133	9099648.80
30824	9099639.17
765847	9099427.48
498538	9098169.08
1018466	9098093.07
1930057	9096923.22
1448498	9095314.80
713734	9094765.00
416086	9094358.59
1524693	9094260.24
1845916	9094176.00
1950140	9093795.76
460851	9093209.21
1616348	9092476.70
1711200	9092276.20
328	9092098.39
1415158	9091888.64
763745	9091885.86
1255918	9091877.44
504005	9091847.04
1186341	9091586.00
929153	9091267.06
1443531	9090630.95
1480086	9090452.85
216203	9090180.54
709281	9090017.28
758492	9089928.90
151004	9089653.10
1960122	9089499.42
685716	9089458.11
388592	9089452.31
1708364	9089233.36
774861	9088683.80
1587361	9088514.48
1887533	9087845.04
201506	9087673.92
983394	9087506.70
742353	9086913.90
1573697	9086319.27
1318594	9085500.06
1893217	9084788.40
1088549	9084368.16
407024	9084281.04
531353	9084249.18
1059334	9084208.20
1556866	9084180.16
775049	9083761.58
246692	9082825.36
1156674	9082645.25
828126	9081801.54
1156612	9081266.18
766308	9081179.42
496786	9080759.74
1554825	9080646.12
1926707	9079635.64
719035	9079613.40
762176	9079372.50
1161998	9079293.53
371863	9076738.18
36249	9076661.95
37427	9076439.53
1864495	9076397.12
151345	9076359.60
1062420	9075885.12
899837	9075645.65
640675	9075585.32
108107	9075542.08
1429859	9075498.78
913434	9075278.95
1479987	9075069.18
1696674	9074943.02
1020074	9074714.80
1881073	9074470.60
1367541	9074282.25
604554	9074275.95
309592	9073942.28
1311361	9073770.56
470630	9073729.92
1778301	9073525.80
571323	9073427.49
936483	9073275.75
602970	9073257.12
345759	9073119.86
68677	9072916.70
197850	9072860.43
1573147	9072662.97
1874509	9072451.35
38421	9072253.47
693497	9071994.44
347589	9071553.72
661716	9071517.00
1175294	9071443.35
51195	9071266.34
1790230	9070814.88
1781870	9070537.22
1468341	9069352.50
638677	9068885.28
559627	9068751.90
1724836	9068293.08
1730577	9067736.31
982979	9067133.60
1832606	9066540.46
1438609	9066343.00
1048396	9066302.98
54331	9066174.90
1875921	9065677.08
309805	9065564.55
1323567	9065562.80
842764	9065461.29
690523	9065428.32
215047	9065401.66
519910	9064775.19
1879071	9064759.44
1155307	9063935.61
1544841	9063924.16
506965	9063785.74
588592	9063464.40
385719	9063368.28
208130	9062999.46
682919	9062824.20
766182	9062780.16
1399530	9062761.83
854163	9062406.88
1224853	9062272.56
552500	9062019.68
1152814	9061845.80
926329	9061684.25
1808120	9061484.34
1857604	9061410.26
305392	9061228.34
183362	9060935.62
255795	9060572.01
386982	9060524.56
1767799	9060505.49
14450	9060000.96
619164	9058927.12
255374	9058315.74
111490	9058229.60
524031	9058084.70
144139	9058048.24
1790859	9057969.69
1487155	9057942.60
226532	9057132.45
133374	9056642.50
130350	9056561.34
96673	9056525.94
1864399	9056177.92
1308776	9056107.97
1114076	9055103.65
464590	9054689.94
231421	9054098.75
1657452	9053624.49
955949	9053611.20
1348487	9053609.60
1722942	9053605.44
233008	9053564.88
1469384	9053559.81
1827630	9053258.79
1472356	9053026.75
1122261	9053023.55
1975519	9052622.30
1537507	9051833.25
694067	9051768.66
1238677	9051690.99
41882	9051681.94
1985354	9051406.56
1805498	9051346.97
1184325	9051309.05
1814568	9049592.24
1284231	9049215.31
528966	9049082.18
658681	9048998.70
942083	9048610.16
1200966	9048484.60
63600	9048099.76
1760936	9047525.74
1481385	9046081.70
1338067	9045996.28
1143504	9045812.60
1320446	9045778.17
292031	9045395.04
1781590	9045345.05
1355047	9045162.00
954762	9044865.35
197490	9044579.88
504574	9044543.04
1977732	9044383.86
160161	9044279.07
258909	9044275.88
704842	9043640.80
1888295	9043327.92
1594109	9043021.28
304306	9042793.76
374672	9042715.85
1375081	9042451.08
527202	9041530.50
1854686	9041397.31
667525	9041272.95
1687652	9041177.31
498232	9041012.92
1589777	9040516.26
247907	9040172.40
227828	9039970.70
1768954	9039849.60
1429237	9039739.68
1863697	9038896.33
347539	9038673.52
1343527	9038372.58
406744	9038294.58
1008714	9037759.65
1848380	9037499.83
1454518	9037490.58
1448997	9037425.44
306856	9037250.00
1412871	9037050.57
1181547	9036986.43
449475	9036961.59
1874248	9035993.35
1462447	9035795.94
1732031	9035763.24
1995134	9035171.05
1546918	9034719.96
641258	9034274.40
929015	9034262.67
861408	9033892.19
1738640	9033620.15
389179	9033347.46
104009	9033087.32
1577534	9032615.44
1685779	9032392.41
1488974	9031790.61
1847243	9031607.86
1265833	9031182.60
1508673	9031178.24
639490	9031068.80
223792	9030602.60
275920	9030416.85
1594815	9030257.61
88595	9029843.68
357202	9029809.14
674665	9029751.44
1577160	9029695.15
493673	9028713.48
1804717	9028515.76
194917	9028500.00
67905	9028450.90
1161399	9028058.20
792559	9027881.16
462464	9027715.41
1792315	9026728.92
1089694	9026504.62
96017	9026364.17
621845	9026103.84
244590	9025962.92
272250	9025760.56
764867	9025597.62
1622983	9025316.64
151607	9024973.59
1209341	9024831.78
1787382	9024828.15
1033101	9024741.09
829549	9024566.44
112920	9024136.44
1802110	9023754.96
743654	9022809.60
307027	9022367.36
1932902	9022158.14
1000837	9021797.73
750638	9021742.30
19605	9021180.80
1319274	9020969.69
668602	9020893.30
66882	9020792.03
1082446	9020159.12
361698	9019890.90
1763577	9018844.56
704862	9018243.04
890258	9017729.46
79686	9017388.38
1693309	9017260.32
1304559	9017247.68
1065192	9017210.82
1125129	9017021.44
469827	9016997.78
1953479	9016669.58
1693253	9016567.12
195185	9016485.58
1942804	9016456.07
1417989	9016416.54
984183	9016250.44
548283	9016012.14
382744	9015652.80
1057785	9015312.00
1481303	9014736.18
361544	9014333.68
763526	9014243.56
1072227	9014182.59
551838	9014153.04
452960	9013544.70
653323	9013426.48
24662	9013225.92
172059	9013105.29
500917	9012584.67
882656	9012336.50
1023068	9012045.42
584682	9011888.48
1023558	9011823.48
1669696	9011653.72
758178	9011632.70
233075	9010631.76
1565988	9010585.86
1566830	9010465.41
169972	9010023.12
703607	9009899.24
1310316	9009808.36
1041882	9008606.88
1142938	9008564.50
609471	9007977.25
539881	9007322.74
1854580	9006278.85
649143	9005937.23
1668993	9005770.56
779365	9005762.92
66775	9005548.00
1999044	9005265.25
799288	9005245.66
1258077	9005027.36
1014552	9004475.20
1998040	9004280.67
168862	9004252.75
1344052	9004204.18
1752204	9003949.21
1662960	9003919.10
1732161	9003859.20
208007	9003812.85
360996	9003731.49
1373252	9003256.89
725811	9003250.86
777534	9003066.56
1059674	9002803.85
1560583	9002419.13
424228	9001021.45
223703	9000080.68
338412	8999728.66
230905	8999617.51
748298	8998654.88
1612963	8998589.34
1574015	8997742.62
1562229	8997504.96
1889852	8997475.41
729713	8997429.00
1741124	8997228.75
1093737	8997066.40
1244171	8997051.84
839951	8996201.38
545114	8995963.31
1421835	8995956.90
1436481	8995955.04
1914000	8995706.64
954499	8995074.12
388020	8994857.48
1115099	8994732.23
1335203	8994723.93
134799	8993530.38
57861	8993495.84
797306	8993119.08
1115505	8993069.28
847781	8992872.84
1574668	8992768.27
1880975	8992622.34
1704768	8991917.76
1512075	8991751.52
1656961	8991217.62
304522	8991123.36
1547180	8990886.96
974052	8990725.59
1191220	8990711.76
72085	8990439.66
1446708	8990002.32
47157	8989706.10
107596	8989376.85
1537195	8989376.00
726596	8989179.36
1208450	8988988.47
1851364	8988920.72
820780	8988920.00
1893661	8988008.72
1426224	8987887.74
34376	8987551.84
1766288	8987418.24
348004	8987404.53
384189	8987266.50
1313299	8986521.10
1690612	8986316.43
1515329	8986254.02
885272	8985975.26
410109	8985877.42
399852	8984652.16
796815	8984296.93
1491184	8984068.80
34650	8984022.10
1826071	8983837.94
709763	8983676.12
535208	8983444.34
1403934	8983325.36
1955189	8983281.78
1440086	8982530.56
1731850	8982256.35
36417	8981933.80
1090995	8981672.46
1164264	8981019.80
908050	8980099.47
1452412	8979372.99
2632	8979266.56
376214	8979172.40
333058	8979099.44
757174	8979013.58
182456	8978838.98
667900	8978508.50
1966201	8978298.28
931530	8978263.71
1531143	8978104.80
1013421	8977901.31
451445	8977862.00
1089090	8977674.50
1583988	8977260.00
230311	8977139.67
1451567	8975892.25
863748	8975596.50
810593	8975509.50
677713	8975165.42
1491599	8975099.35
795197	8975086.80
554349	8974945.10
1306634	8974629.33
512420	8974586.76
1899787	8974566.72
1867886	8974356.98
334678	8974351.22
1127199	8974093.12
946515	8974057.81
1867402	8973911.45
449599	8973854.60
797544	8972914.92
1140120	8972675.90
688508	8972204.18
102228	8971710.30
1679798	8971631.54
699852	8971518.40
1892392	8971174.50
843727	8971093.76
1892445	8970459.98
630119	8970307.73
1530879	8970103.01
1035007	8969714.94
441947	8969644.98
1552638	8968919.05
483290	8968453.24
1405940	8968441.16
987499	8968301.10
933361	8968262.03
257120	8968208.88
182299	8968113.97
1739743	8967938.00
313696	8967883.76
1080054	8967344.50
853585	8967295.93
1974765	8967196.35
123955	8966888.86
1916532	8966722.39
1784715	8966674.68
49221	8966593.04
41301	8965350.42
1323266	8964964.32
57928	8964559.41
860779	8964442.88
545238	8964281.04
642109	8964099.75
779616	8963997.46
1396928	8963855.63
1511876	8963836.08
1433113	8963731.20
350652	8963444.28
890025	8963356.80
745330	8963137.58
209389	8962621.29
1159066	8962518.42
1836624	8962053.24
1241853	8961581.98
722142	8961438.15
147193	8961429.68
1780914	8961427.90
1137374	8961242.50
610597	8960891.52
1597693	8960518.08
626472	8960458.00
1068394	8960227.36
1629229	8960215.60
1104396	8960116.58
1198143	8959880.40
627737	8959248.36
936893	8958854.29
1994149	8958534.34
1649162	8958199.35
1430629	8958172.76
1142518	8958039.93
1932809	8958038.76
1036612	8957799.78
802253	8957489.10
1635811	8957065.69
501979	8956809.96
1268493	8956053.18
329444	8956035.00
1490840	8955870.57
685559	8955224.30
1920356	8955064.39
1710484	8955003.54
135367	8954933.60
1598859	8954729.64
543791	8954264.55
947198	8953793.03
1904814	8953208.95
443403	8952692.98
1831983	8952555.99
636970	8951916.70
579947	8951847.84
1264049	8951592.44
1903629	8951529.12
1675498	8951205.67
921285	8950912.95
1866148	8950332.35
14146	8949819.63
907863	8949797.90
358901	8949056.70
1253210	8948952.28
1527952	8948913.22
1157184	8948854.56
434473	8948493.21
877311	8948380.60
1771323	8947939.68
1601475	8947728.24
627184	8947630.51
1878479	8947303.74
1329763	8947142.94
1747329	8947043.59
1663798	8946924.01
207321	8946773.18
942608	8946301.20
533373	8945944.30
572085	8945827.44
1461367	8945823.60
1672245	8945388.90
1042056	8945148.96
1797103	8944844.16
100954	8944775.44
1089811	8944691.10
170013	8944660.40
545389	8944481.94
582984	8944090.50
386024	8943963.53
1281317	8943928.35
181234	8943388.68
133716	8943370.03
1608501	8942966.99
1981321	8942760.33
1560117	8942588.19
1213739	8942474.52
1429710	8942094.93
1586137	8941954.49
746393	8941642.74
1805376	8941407.13
96064	8940175.34
630516	8939868.57
1749036	8939821.20
985161	8939544.66
1373240	8939161.55
842376	8938887.30
812863	8938857.96
753143	8938693.61
1931565	8938497.06
580503	8938355.40
1096077	8937378.23
299742	8937031.82
1453881	8936329.70
623377	8935575.60
392536	8935460.66
1136481	8935347.72
1770751	8935217.26
567307	8934659.84
872080	8934609.60
1677063	8934470.93
1315404	8934333.30
1559562	8934167.20
667606	8934068.79
1616783	8934034.57
925157	8933476.23
114991	8933312.08
320620	8933015.52
1584922	8932623.21
1889209	8931738.18
1490824	8931645.24
1753141	8931372.80
298274	8931214.86
469677	8931056.40
194853	8930773.98
1631519	8930668.11
1711773	8930588.09
1224568	8930578.32
1008891	8930201.60
52688	8929969.32
1575041	8929690.08
1917732	8929545.95
1983388	8929416.96
1305044	8928991.10
1053985	8928937.86
1707291	8928867.07
149802	8928631.80
1456307	8928265.05
1631421	8927328.20
377713	8927285.28
312755	8927255.19
1901535	8927107.91
1606548	8927071.40
194029	8926556.32
1140689	8925943.34
1683387	8925690.80
372887	8925650.80
580052	8925607.48
106977	8925550.48
1608912	8925393.32
1852196	8925291.54
1968742	8924524.44
1796982	8924366.68
266176	8924337.19
1953951	8924096.11
1175173	8923996.14
285976	8923390.50
887527	8923179.32
791783	8922951.52
1219534	8922895.62
1864592	8922637.50
1028334	8922590.58
750818	8922467.15
1229857	8922380.89
457276	8921648.64
1716905	8920522.80
294805	8920383.06
562022	8920363.20
696832	8920177.50
533462	8920041.68
1512941	8919771.30
763239	8919761.52
318880	8919690.67
687562	8919305.34
468771	8919056.36
613530	8918916.00
546210	8918885.09
1793343	8918872.20
52827	8918864.13
1772128	8918820.70
1987352	8918529.86
13238	8918381.58
931679	8918377.28
842882	8918025.97
1143341	8917820.31
466015	8917170.99
1960483	8916930.00
1821525	8916912.29
393228	8916625.36
1712736	8916613.80
862168	8916462.39
1402996	8916413.08
1443986	8916141.36
1197635	8916101.52
744549	8915671.80
407418	8915334.30
319131	8914632.18
659131	8914477.35
1197902	8914385.04
1235345	8914282.48
299121	8914281.20
1154941	8913686.79
1996831	8913477.30
146206	8913383.20
255609	8912818.48
307993	8912758.10
1594288	8912552.46
61731	8912528.55
610995	8912256.34
757262	8912099.84
1196818	8911539.00
908060	8911449.92
988341	8911402.89
493612	8910919.60
357545	8910826.88
1066328	8910590.96
886836	8909568.81
190047	8909427.90
186332	8909262.12
1775265	8909234.44
929353	8908875.84
1064055	8908737.58
1135223	8908708.23
59237	8908180.40
129664	8908147.10
1163458	8908092.90
989751	8907818.36
1273106	8907624.00
47211	8907572.96
1830167	8907353.28
1851616	8907132.72
27309	8907077.79
1413369	8906954.22
1758109	8906758.40
766681	8906562.02
336478	8906357.32
686123	8906293.41
1889538	8906277.00
618091	8905747.86
781694	8905584.63
757788	8904959.78
1653349	8904946.68
1796039	8904844.62
726101	8904793.10
1432248	8904757.40
1605169	8904676.48
1346190	8904505.92
1374568	8904430.04
1968392	8904363.46
301487	8904270.20
1062488	8904210.12
1756680	8904087.84
316862	8904052.08
1144946	8903863.50
454880	8903771.82
187425	8903582.18
1019534	8903429.16
289267	8903310.00
1129687	8903213.52
1790573	8903117.54
1757256	8902997.06
1606555	8902746.08
422601	8902329.00
1089109	8902158.18
1795810	8902108.89
1249177	8901520.14
1075925	8901509.76
956501	8901411.60
1152523	8901314.10
23454	8901049.56
1664690	8900957.40
1525618	8900697.36
1372868	8900634.75
565864	8900556.89
292776	8900525.01
1899984	8899660.64
644551	8899592.00
977298	8899539.67
1637958	8899410.67
1906689	8899377.50
1741223	8899123.17
1848673	8898892.04
784352	8898180.50
1303630	8897810.16
1745982	8897765.61
1816204	8897761.82
1531329	8896954.08
782860	8896822.88
1347795	8896536.99
68973	8896533.45
89447	8896399.82
964895	8896259.64
1421236	8896142.20
269921	8895752.10
214566	8895434.05
821672	8895144.96
1501102	8893696.00
359550	8893591.56
1445182	8893132.56
183175	8892835.52
375191	8892661.44
1137759	8892442.44
1069920	8892321.84
72219	8891973.24
261407	8891359.36
1284541	8891101.12
1698543	8890885.35
924462	8890576.80
1980970	8890216.92
37105	8890127.25
1921921	8890060.77
547631	8890026.81
572636	8889762.01
1604123	8889599.84
112610	8889295.59
806579	8888812.02
803282	8888806.08
1337261	8888791.47
473360	8888409.84
485501	8888143.42
267477	8888112.60
1138244	8888110.24
904080	8888093.41
1176485	8887573.38
1327279	8887448.17
928600	8887017.37
1683108	8886977.29
1469598	8886823.20
1874642	8886815.28
1680141	8886698.43
1138632	8886060.80
747102	8885960.58
14226	8885500.77
482604	8885330.10
878869	8885260.80
946629	8885146.05
972777	8885078.93
155664	8884513.82
1153226	8884429.20
1604682	8884218.75
932280	8884111.86
1466556	8884049.42
1489637	8883766.14
101477	8883303.36
1312170	8883223.02
1733614	8883138.78
3646	8883108.26
1509701	8882604.84
150751	8882145.47
790089	8881974.28
211775	8881930.80
1488899	8881447.50
1570822	8881300.00
1679846	8880834.30
1248296	8880807.14
76690	8880622.61
1849008	8880583.80
621046	8880512.49
1603667	8880489.86
523060	8880359.43
693046	8880189.00
458630	8880171.20
1700072	8880094.98
31001	8879878.21
1673280	8879090.70
1542051	8878852.02
1673066	8878444.00
242203	8878240.81
1557674	8878049.60
1384469	8877829.65
756874	8877710.24
1470712	8877368.22
1998499	8877032.56
35615	8876937.30
1364459	8876902.72
1098314	8876869.61
758258	8876855.00
345642	8876782.01
1734770	8876577.19
1992240	8876371.80
1097591	8876024.04
910949	8875909.62
1580302	8875680.66
1217317	8875417.15
99364	8875288.26
1308837	8875204.02
997981	8875052.90
1965976	8875004.88
852213	8874910.45
386795	8874883.27
100805	8874837.27
665678	8874056.63
1241196	8873451.52
132355	8873050.45
1491190	8872976.56
528041	8872943.31
1590151	8872773.58
1795835	8872598.80
390908	8872540.38
288341	8872370.04
1534222	8872279.99
780411	8872142.08
1599860	8871808.01
787131	8871790.81
41960	8871742.80
832935	8871601.53
1886472	8871549.31
340159	8871102.90
1588647	8870884.23
1561479	8870864.04
1837391	8870634.00
56222	8870604.74
366298	8870568.00
1659747	8870524.70
1773220	8870172.72
1646418	8869739.70
796452	8868993.12
383558	8868944.54
978405	8868777.00
1784046	8868216.00
1757493	8868072.96
506155	8867925.74
55432	8867754.85
133283	8867251.68
1031450	8867211.32
1636385	8867196.60
1460903	8867102.40
1167742	8867042.96
1480334	8866885.65
957272	8866698.50
255873	8866266.12
1363207	8865859.10
1652902	8865511.05
1358787	8865114.18
1845641	8864557.60
1196006	8864441.45
1350362	8864318.80
98370	8863986.80
321572	8863681.93
678018	8863632.82
620560	8863436.20
1781756	8863334.85
1588481	8863305.40
967020	8863290.12
1450809	8862223.36
1517392	8862132.84
153772	8861834.00
761329	8861732.10
680532	8861499.93
483703	8861118.36
332750	8860803.52
124884	8860449.51
291950	8860173.39
833048	8860005.00
1820589	8859723.74
72923	8859606.80
1226657	8859491.00
315081	8859098.37
1242256	8858940.30
1758990	8858922.08
1989209	8858847.17
129517	8858631.24
964419	8858618.73
994044	8858242.98
1356821	8857617.60
1380322	8857341.72
1031433	8857230.32
824506	8856821.12
1069758	8856586.66
1156730	8856567.28
1078751	8856376.50
1985474	8856037.56
283448	8855972.94
535363	8855716.32
1658664	8855326.62
544991	8855196.00
1319344	8855052.90
602007	8854717.06
1493634	8854522.16
840802	8854462.72
117187	8854236.30
1497560	8854219.74
1219718	8853857.36
1205585	8853745.32
905418	8853601.50
748440	8853461.12
1947639	8852861.08
1060732	8852311.26
191504	8852190.54
316203	8851348.20
55521	8850985.56
363171	8850976.22
495285	8849762.28
1577918	8849557.50
1407211	8849459.77
28479	8849410.85
1593157	8848232.26
247259	8848224.00
1117521	8847799.03
1579679	8847367.61
1990504	8847128.15
1388549	8846680.03
1613841	8846510.12
517240	8846459.01
477974	8846297.08
3832	8846274.65
633952	8846199.81
71229	8846106.99
491543	8845435.71
1388647	8845313.70
1190398	8845123.10
1148526	8844709.00
1042490	8844653.16
140203	8843688.18
1313018	8843471.52
1123247	8843333.76
802653	8843303.16
810805	8842901.56
1505223	8842594.88
1614990	8842519.35
297981	8842323.47
804940	8841981.40
886850	8841710.88
1822376	8841582.36
314405	8841415.90
1534205	8841319.03
450824	8841156.99
1141279	8841105.15
827178	8841059.10
372633	8840967.84
1067138	8840705.50
967843	8840607.00
1955339	8840591.90
1742275	8840540.88
594309	8840003.04
265584	8839897.92
1893846	8839868.44
417892	8839469.18
871073	8839286.79
1694580	8839259.61
1108467	8839027.43
1373693	8838916.82
1290947	8838455.84
573320	8838399.20
706004	8837994.78
1967529	8837988.51
1913842	8837749.00
808907	8837353.23
1312437	8837333.31
1390798	8837312.40
1751025	8837053.50
1956215	8836798.75
1309626	8836667.44
45694	8836153.90
19795	8835950.00
1726135	8835360.43
584068	8835142.68
1192221	8833905.18
1746662	8833852.12
1225559	8833441.28
1779630	8833372.44
1480420	8832523.54
877681	8832461.94
442896	8832411.41
115248	8831859.40
1017467	8831762.94
1940032	8831275.20
1088693	8830806.36
280092	8830492.68
1236792	8830354.86
472895	8830100.72
1384595	8830000.20
1373153	8829712.64
952455	8829277.08
1524015	8828845.89
316359	8828707.20
1622729	8828360.10
1072598	8828092.00
466269	8828070.22
390078	8828016.10
796828	8827977.60
521564	8827927.48
1501379	8827731.64
1191163	8827656.20
1972020	8827426.26
353600	8827307.85
1051246	8827061.56
1824946	8827030.80
684296	8826442.50
1490827	8826047.60
1149110	8825233.12
1811649	8825073.18
1860839	8824904.36
1865075	8824681.62
932505	8824291.68
174543	8823875.22
1138795	8823728.85
1161105	8823577.20
153685	8823461.60
630900	8823458.97
1034474	8823355.60
164978	8822872.64
1110185	8822764.64
1890677	8822662.50
442156	8822476.60
404131	8822441.10
1508547	8821920.66
923007	8821370.96
550709	8821127.03
1666165	8821023.94
173938	8820905.10
232544	8820903.84
351589	8820764.50
1121651	8820709.43
861474	8820577.50
794957	8820398.08
1445220	8819397.40
1014685	8819395.65
1343041	8819197.79
